customer_id,age,gender,item_purchased,category,purchase_amount_usd,location,color,season,review_rating,subscription_status,shipping_type,discount_applied,promo_code_used,previous_purchases,payment_method,frequency_of_purchases,age_group,subscription_status_binary,discount_applied_binary,promo_code_used_binary,total_spendings
2164,52,Male,Shoes,Footwear,60,New York,Gray,Spring,4.5,No,Express,No,No,44,Bank Transfer,Monthly,46-55,0,0,0,2700
2165,42,Male,Sandals,Footwear,20,Iowa,Olive,Winter,4.8,No,Next Day Air,No,No,46,PayPal,Bi-Weekly,36-45,0,0,0,940
2166,29,Male,Pants,Clothing,55,Idaho,Turquoise,Summer,4.2,No,Express,No,No,42,Credit Card,Every 3 Months,26-35,0,0,0,2365
2167,31,Male,Jacket,Outerwear,88,New Jersey,Purple,Spring,3.5,No,Express,No,No,50,Credit Card,Bi-Weekly,26-35,0,0,0,4488
2168,30,Male,Skirt,Clothing,48,Ohio,Green,Winter,4.9,No,Standard,No,No,33,Venmo,Fortnightly,26-35,0,0,0,1632
2169,23,Male,Handbag,Accessories,74,Connecticut,Beige,Spring,4.1,No,Next Day Air,No,No,32,Cash,Quarterly,18-25,0,0,0,2442
2170,31,Male,Coat,Outerwear,42,Florida,Brown,Fall,2.9,No,Next Day Air,No,No,32,Bank Transfer,Bi-Weekly,26-35,0,0,0,1386
2171,40,Male,Sweater,Clothing,32,South Carolina,Turquoise,Fall,4.0,No,Next Day Air,No,No,37,Venmo,Every 3 Months,36-45,0,0,0,1216
2172,39,Male,Shorts,Clothing,98,Missouri,Yellow,Summer,4.6,No,Store Pickup,No,No,9,Cash,Fortnightly,36-45,0,0,0,980
2173,28,Male,Skirt,Clothing,89,Rhode Island,Lavender,Fall,2.8,No,Store Pickup,No,No,6,PayPal,Fortnightly,26-35,0,0,0,623
2174,23,Male,Gloves,Accessories,97,Delaware,Cyan,Summer,5.0,No,2-Day Shipping,No,No,36,Venmo,Quarterly,18-25,0,0,0,3589
2175,42,Male,Backpack,Accessories,49,Colorado,Olive,Spring,2.9,No,Store Pickup,No,No,1,Cash,Annually,36-45,0,0,0,98
2176,68,Male,Dress,Clothing,50,Nebraska,Silver,Spring,3.3,No,Free Shipping,No,No,48,Credit Card,Fortnightly,65+,0,0,0,2450
2177,24,Male,Belt,Accessories,91,Vermont,Red,Winter,3.4,No,2-Day Shipping,No,No,44,Debit Card,Quarterly,18-25,0,0,0,4095
2178,24,Male,Gloves,Accessories,93,Montana,Green,Winter,3.0,No,Express,No,No,9,PayPal,Bi-Weekly,18-25,0,0,0,930
2179,21,Male,Jewelry,Accessories,98,Florida,Gold,Summer,4.7,No,Standard,No,No,32,Venmo,Annually,18-25,0,0,0,3234
2180,49,Male,Socks,Clothing,82,Delaware,Lavender,Fall,2.9,No,Next Day Air,No,No,14,PayPal,Monthly,46-55,0,0,0,1230
2181,41,Male,Coat,Outerwear,37,Connecticut,Yellow,Summer,4.1,No,Store Pickup,No,No,43,Cash,Quarterly,36-45,0,0,0,1628
2182,22,Male,Handbag,Accessories,63,Hawaii,Black,Fall,3.2,No,Free Shipping,No,No,32,Bank Transfer,Bi-Weekly,18-25,0,0,0,2079
2183,42,Male,Blouse,Clothing,99,New Mexico,Maroon,Winter,2.7,No,Store Pickup,No,No,26,Venmo,Bi-Weekly,36-45,0,0,0,2673
2184,30,Male,Shorts,Clothing,37,Kansas,Maroon,Spring,4.7,No,Store Pickup,No,No,2,Cash,Monthly,26-35,0,0,0,111
2185,38,Male,Shoes,Footwear,34,Nevada,Gold,Spring,3.2,No,Free Shipping,No,No,16,PayPal,Every 3 Months,36-45,0,0,0,578
2186,40,Male,Shorts,Clothing,32,North Carolina,Violet,Winter,2.5,No,Express,No,No,50,Debit Card,Every 3 Months,36-45,0,0,0,1632
2187,55,Male,Sandals,Footwear,23,New Mexico,Teal,Winter,4.3,No,Next Day Air,No,No,6,PayPal,Every 3 Months,46-55,0,0,0,161
2188,37,Male,Blouse,Clothing,78,Idaho,Violet,Spring,4.4,No,Free Shipping,No,No,20,PayPal,Annually,36-45,0,0,0,1638
2189,41,Male,Coat,Outerwear,54,California,Brown,Winter,4.7,No,Next Day Air,No,No,9,Credit Card,Weekly,36-45,0,0,0,540
2190,38,Male,Blouse,Clothing,94,Wisconsin,Brown,Fall,4.0,No,Express,No,No,47,Credit Card,Bi-Weekly,36-45,0,0,0,4512
2191,42,Male,Belt,Accessories,75,Alaska,Maroon,Spring,4.6,No,Express,No,No,33,Credit Card,Annually,36-45,0,0,0,2550
2192,26,Male,Blouse,Clothing,69,Pennsylvania,Maroon,Summer,3.8,No,Next Day Air,No,No,46,Cash,Bi-Weekly,26-35,0,0,0,3243
2193,41,Male,Scarf,Accessories,35,Virginia,Yellow,Winter,3.2,No,Next Day Air,No,No,9,Credit Card,Monthly,36-45,0,0,0,350
2194,27,Male,Shirt,Clothing,78,California,Turquoise,Spring,5.0,No,Express,No,No,8,PayPal,Monthly,26-35,0,0,0,702
2195,61,Male,Socks,Clothing,29,Kentucky,Silver,Summer,3.5,No,Standard,No,No,48,Bank Transfer,Quarterly,56-65,0,0,0,1421
2196,58,Male,Jeans,Clothing,62,New York,Brown,Fall,3.7,No,Next Day Air,No,No,2,Cash,Monthly,56-65,0,0,0,186
2197,25,Male,Dress,Clothing,58,Vermont,Gray,Spring,4.8,No,Next Day Air,No,No,31,PayPal,Weekly,18-25,0,0,0,1856
2198,33,Male,Boots,Footwear,88,Pennsylvania,Indigo,Summer,3.7,No,2-Day Shipping,No,No,40,Venmo,Monthly,26-35,0,0,0,3608
2199,57,Male,Scarf,Accessories,80,New York,Turquoise,Summer,3.5,No,Free Shipping,No,No,35,Venmo,Monthly,56-65,0,0,0,2880
2200,39,Male,Scarf,Accessories,47,North Carolina,Maroon,Summer,4.9,No,Store Pickup,No,No,40,Debit Card,Monthly,36-45,0,0,0,1927
2201,60,Male,Gloves,Accessories,51,Wyoming,Charcoal,Summer,4.7,No,Next Day Air,No,No,27,Debit Card,Every 3 Months,56-65,0,0,0,1428
2202,39,Male,Pants,Clothing,25,Ohio,Peach,Spring,4.9,No,2-Day Shipping,No,No,10,Venmo,Annually,36-45,0,0,0,275
2203,42,Male,Dress,Clothing,36,Alabama,Red,Summer,4.3,No,Next Day Air,No,No,23,Credit Card,Weekly,36-45,0,0,0,864
2204,53,Male,Dress,Clothing,79,Rhode Island,Indigo,Winter,3.1,No,Free Shipping,No,No,32,Cash,Quarterly,46-55,0,0,0,2607
2205,20,Male,Jeans,Clothing,41,Oregon,Lavender,Winter,3.4,No,2-Day Shipping,No,No,6,Debit Card,Monthly,18-25,0,0,0,287
2206,46,Male,Sweater,Clothing,68,North Dakota,Red,Fall,2.7,No,Express,No,No,27,PayPal,Weekly,46-55,0,0,0,1904
2207,46,Male,Sandals,Footwear,51,Illinois,Green,Spring,2.6,No,Store Pickup,No,No,25,Bank Transfer,Fortnightly,46-55,0,0,0,1326
2208,69,Male,Handbag,Accessories,38,New Mexico,Gray,Fall,2.9,No,Next Day Air,No,No,11,Credit Card,Annually,65+,0,0,0,456
2209,28,Male,Scarf,Accessories,46,Colorado,Violet,Summer,2.7,No,2-Day Shipping,No,No,23,PayPal,Monthly,26-35,0,0,0,1104
2210,42,Male,Sandals,Footwear,20,Utah,Beige,Summer,4.5,No,2-Day Shipping,No,No,44,Bank Transfer,Quarterly,36-45,0,0,0,900
2211,30,Male,Sunglasses,Accessories,25,Virginia,Orange,Summer,3.1,No,Store Pickup,No,No,35,PayPal,Fortnightly,26-35,0,0,0,900
2212,50,Male,Sweater,Clothing,89,Maine,Purple,Winter,3.2,No,Free Shipping,No,No,45,Debit Card,Every 3 Months,46-55,0,0,0,4094
2213,59,Male,Pants,Clothing,77,Nebraska,Brown,Winter,3.3,No,Next Day Air,No,No,22,Bank Transfer,Quarterly,56-65,0,0,0,1771
2214,54,Male,Hat,Accessories,94,Hawaii,Maroon,Fall,2.9,No,Express,No,No,18,Debit Card,Quarterly,46-55,0,0,0,1786
2215,50,Male,Belt,Accessories,100,Idaho,Gold,Fall,4.1,No,Standard,No,No,20,Debit Card,Weekly,46-55,0,0,0,2100
2216,25,Male,Sandals,Footwear,96,West Virginia,Indigo,Winter,2.7,No,Express,No,No,28,Credit Card,Fortnightly,18-25,0,0,0,2784
2217,41,Male,Pants,Clothing,36,Vermont,Silver,Winter,4.0,No,Store Pickup,No,No,15,Venmo,Bi-Weekly,36-45,0,0,0,576
2218,35,Male,Jewelry,Accessories,27,Indiana,Red,Fall,2.6,No,Store Pickup,No,No,42,Bank Transfer,Fortnightly,26-35,0,0,0,1161
2219,67,Male,Sunglasses,Accessories,67,Idaho,Magenta,Winter,3.5,No,Store Pickup,No,No,20,Debit Card,Quarterly,65+,0,0,0,1407
2220,33,Male,Blouse,Clothing,91,Minnesota,Purple,Fall,2.8,No,Store Pickup,No,No,16,Bank Transfer,Fortnightly,26-35,0,0,0,1547
2221,19,Male,Belt,Accessories,62,Wyoming,Beige,Fall,4.5,No,Store Pickup,No,No,47,Cash,Annually,18-25,0,0,0,2976
2222,25,Male,Shorts,Clothing,88,Kansas,White,Fall,3.0,No,Free Shipping,No,No,34,Credit Card,Annually,18-25,0,0,0,3080
2223,32,Male,Pants,Clothing,66,Georgia,Teal,Summer,4.4,No,Store Pickup,No,No,30,Credit Card,Weekly,26-35,0,0,0,2046
2224,30,Male,Sandals,Footwear,65,Kansas,Gray,Fall,4.7,No,Next Day Air,No,No,5,PayPal,Quarterly,26-35,0,0,0,390
2225,18,Male,Gloves,Accessories,25,Nebraska,Charcoal,Winter,4.3,No,Standard,No,No,38,Cash,Quarterly,18-25,0,0,0,975
2226,38,Male,Belt,Accessories,64,Washington,Olive,Spring,4.8,No,Free Shipping,No,No,18,Credit Card,Annually,36-45,0,0,0,1216
2227,22,Male,Shirt,Clothing,72,Missouri,Blue,Spring,4.8,No,Store Pickup,No,No,28,Cash,Annually,18-25,0,0,0,2088
2228,40,Male,Scarf,Accessories,74,Washington,Gray,Summer,4.4,No,Next Day Air,No,No,42,Credit Card,Fortnightly,36-45,0,0,0,3182
2229,54,Male,Gloves,Accessories,50,Kansas,Green,Fall,3.7,No,Free Shipping,No,No,5,Credit Card,Weekly,46-55,0,0,0,300
2230,70,Male,Pants,Clothing,97,Minnesota,Silver,Fall,3.9,No,Express,No,No,50,Venmo,Monthly,65+,0,0,0,4947
2231,52,Male,Sneakers,Footwear,36,Colorado,Teal,Spring,3.8,No,Express,No,No,33,Venmo,Fortnightly,46-55,0,0,0,1224
2232,34,Male,Jacket,Outerwear,49,Utah,Beige,Fall,4.1,No,Store Pickup,No,No,1,Credit Card,Weekly,26-35,0,0,0,98
2233,65,Male,Shoes,Footwear,64,North Carolina,Lavender,Spring,4.0,No,Store Pickup,No,No,14,Cash,Fortnightly,56-65,0,0,0,960
2234,38,Male,Blouse,Clothing,31,Florida,Gray,Summer,4.5,No,Express,No,No,48,Credit Card,Monthly,36-45,0,0,0,1519
2235,35,Male,Boots,Footwear,66,New Hampshire,Yellow,Winter,4.0,No,Express,No,No,26,Cash,Weekly,26-35,0,0,0,1782
2236,40,Male,Socks,Clothing,82,Illinois,Gray,Spring,4.5,No,2-Day Shipping,No,No,44,Credit Card,Annually,36-45,0,0,0,3690
2237,23,Male,T-shirt,Clothing,88,Louisiana,Yellow,Winter,2.7,No,Standard,No,No,18,Debit Card,Fortnightly,18-25,0,0,0,1672
2238,45,Male,Sandals,Footwear,34,Alabama,Black,Summer,3.8,No,Next Day Air,No,No,31,Venmo,Every 3 Months,36-45,0,0,0,1088
2239,40,Male,Sneakers,Footwear,84,Florida,Beige,Winter,3.8,No,Standard,No,No,18,Debit Card,Weekly,36-45,0,0,0,1596
2240,42,Male,Jewelry,Accessories,96,Alabama,Indigo,Summer,3.8,No,2-Day Shipping,No,No,41,Credit Card,Every 3 Months,36-45,0,0,0,4032
2241,57,Male,Sandals,Footwear,71,California,Green,Winter,4.3,No,Next Day Air,No,No,18,Debit Card,Every 3 Months,56-65,0,0,0,1349
2242,18,Male,Jacket,Outerwear,77,Maryland,Purple,Summer,3.5,No,Free Shipping,No,No,3,Bank Transfer,Bi-Weekly,18-25,0,0,0,308
2243,18,Male,Skirt,Clothing,66,Nevada,Orange,Spring,3.8,No,Next Day Air,No,No,5,Credit Card,Bi-Weekly,18-25,0,0,0,396
2244,56,Male,Shirt,Clothing,21,Massachusetts,Teal,Winter,3.7,No,2-Day Shipping,No,No,13,Debit Card,Annually,56-65,0,0,0,294
2245,35,Male,Shorts,Clothing,37,South Carolina,Gold,Summer,4.8,No,2-Day Shipping,No,No,22,PayPal,Annually,26-35,0,0,0,851
2246,49,Male,Socks,Clothing,90,Delaware,Gray,Fall,4.9,No,Free Shipping,No,No,45,PayPal,Fortnightly,46-55,0,0,0,4140
2247,49,Male,Jacket,Outerwear,96,Hawaii,Cyan,Fall,4.3,No,Store Pickup,No,No,39,PayPal,Every 3 Months,46-55,0,0,0,3840
2248,34,Male,Jewelry,Accessories,37,Florida,Teal,Summer,4.4,No,Next Day Air,No,No,18,Venmo,Annually,26-35,0,0,0,703
2249,63,Male,T-shirt,Clothing,66,Rhode Island,Violet,Winter,3.4,No,Free Shipping,No,No,19,PayPal,Fortnightly,56-65,0,0,0,1320
2250,42,Male,Gloves,Accessories,45,Wyoming,Indigo,Spring,4.3,No,Next Day Air,No,No,29,Debit Card,Weekly,36-45,0,0,0,1350
2251,41,Male,Shoes,Footwear,89,Colorado,Pink,Summer,4.6,No,Store Pickup,No,No,19,Credit Card,Weekly,36-45,0,0,0,1780
2252,26,Male,Shoes,Footwear,94,Virginia,Gold,Fall,3.8,No,Free Shipping,No,No,22,Debit Card,Monthly,26-35,0,0,0,2162
2253,48,Male,Shoes,Footwear,96,Nebraska,Maroon,Summer,3.9,No,Express,No,No,21,Bank Transfer,Annually,46-55,0,0,0,2112
2254,62,Male,Hoodie,Clothing,31,Oklahoma,Brown,Spring,2.6,No,Store Pickup,No,No,22,PayPal,Monthly,56-65,0,0,0,713
2255,24,Male,Belt,Accessories,79,North Dakota,Gold,Winter,4.2,No,Store Pickup,No,No,44,PayPal,Every 3 Months,18-25,0,0,0,3555
2256,48,Male,Coat,Outerwear,39,Michigan,Teal,Spring,4.6,No,Store Pickup,No,No,42,Bank Transfer,Quarterly,46-55,0,0,0,1677
2257,31,Male,Blouse,Clothing,22,California,Turquoise,Fall,5.0,No,Standard,No,No,33,Credit Card,Quarterly,26-35,0,0,0,748
2258,41,Male,Skirt,Clothing,32,Tennessee,Olive,Fall,4.2,No,Standard,No,No,6,Bank Transfer,Annually,36-45,0,0,0,224
2259,24,Male,T-shirt,Clothing,71,Ohio,Cyan,Winter,4.3,No,Store Pickup,No,No,44,Credit Card,Every 3 Months,18-25,0,0,0,3195
2260,60,Male,Jeans,Clothing,96,Florida,Beige,Spring,3.3,No,Free Shipping,No,No,24,Cash,Annually,56-65,0,0,0,2400
2261,38,Male,Scarf,Accessories,82,Missouri,Blue,Fall,4.9,No,Express,No,No,16,PayPal,Quarterly,36-45,0,0,0,1394
2262,58,Male,Backpack,Accessories,76,South Carolina,Gold,Spring,4.4,No,Standard,No,No,12,Bank Transfer,Fortnightly,56-65,0,0,0,988
2263,53,Male,Backpack,Accessories,22,Arizona,Green,Winter,3.1,No,2-Day Shipping,No,No,50,PayPal,Monthly,46-55,0,0,0,1122
2264,44,Male,Scarf,Accessories,40,Indiana,Green,Winter,3.5,No,Store Pickup,No,No,42,Cash,Quarterly,36-45,0,0,0,1720
2265,51,Male,Hat,Accessories,92,North Dakota,Turquoise,Summer,3.9,No,2-Day Shipping,No,No,50,PayPal,Monthly,46-55,0,0,0,4692
2266,36,Male,Coat,Outerwear,94,Montana,Yellow,Fall,3.9,No,Store Pickup,No,No,10,PayPal,Quarterly,36-45,0,0,0,1034
2267,20,Male,Dress,Clothing,44,Missouri,Yellow,Fall,4.3,No,Store Pickup,No,No,32,Debit Card,Weekly,18-25,0,0,0,1452
2268,32,Male,Gloves,Accessories,49,Kentucky,Blue,Spring,3.8,No,Express,No,No,37,Venmo,Weekly,26-35,0,0,0,1862
2269,66,Male,Sweater,Clothing,26,Georgia,Charcoal,Spring,2.7,No,2-Day Shipping,No,No,15,Bank Transfer,Monthly,65+,0,0,0,416
22,31,Male,Pants,Clothing,62,North Carolina,Charcoal,Winter,4.1,Yes,Store Pickup,Yes,Yes,22,Debit Card,Quarterly,26-35,1,1,1,1426
2270,49,Male,Skirt,Clothing,38,Kentucky,Yellow,Fall,4.4,No,Store Pickup,No,No,27,Credit Card,Annually,46-55,0,0,0,1064
2271,27,Male,Blouse,Clothing,72,Georgia,Purple,Spring,3.5,No,Express,No,No,7,Venmo,Weekly,26-35,0,0,0,576
2272,29,Male,Dress,Clothing,99,Alaska,Green,Summer,3.4,No,Free Shipping,No,No,49,PayPal,Quarterly,26-35,0,0,0,4950
2273,29,Male,Jacket,Outerwear,38,Maine,Charcoal,Spring,4.0,No,Standard,No,No,44,PayPal,Monthly,26-35,0,0,0,1710
2274,55,Male,Coat,Outerwear,96,New Mexico,Silver,Winter,4.8,No,Express,No,No,13,PayPal,Bi-Weekly,46-55,0,0,0,1344
2275,57,Male,Dress,Clothing,27,New York,Turquoise,Spring,4.5,No,Next Day Air,No,No,38,PayPal,Fortnightly,56-65,0,0,0,1053
2276,29,Male,Shorts,Clothing,24,Oklahoma,Gray,Winter,4.4,No,Standard,No,No,10,Debit Card,Weekly,26-35,0,0,0,264
2277,31,Male,Jeans,Clothing,82,Wyoming,Red,Summer,4.1,No,2-Day Shipping,No,No,25,Debit Card,Weekly,26-35,0,0,0,2132
2278,25,Male,Hat,Accessories,56,Alabama,Beige,Summer,4.6,No,Next Day Air,No,No,18,Credit Card,Quarterly,18-25,0,0,0,1064
2279,61,Male,Gloves,Accessories,25,Maryland,Maroon,Fall,3.8,No,Store Pickup,No,No,6,Cash,Every 3 Months,56-65,0,0,0,175
2280,53,Male,Sneakers,Footwear,67,West Virginia,Indigo,Spring,2.9,No,Free Shipping,No,No,35,Bank Transfer,Quarterly,46-55,0,0,0,2412
2281,22,Male,Shoes,Footwear,21,Kentucky,Red,Summer,2.8,No,Standard,No,No,31,Credit Card,Fortnightly,18-25,0,0,0,672
2282,28,Male,Hoodie,Clothing,27,Kansas,Maroon,Summer,3.0,No,Store Pickup,No,No,41,Bank Transfer,Annually,26-35,0,0,0,1134
2283,18,Male,Sneakers,Footwear,97,Idaho,Red,Fall,4.2,No,2-Day Shipping,No,No,8,Credit Card,Annually,18-25,0,0,0,873
2284,44,Male,Handbag,Accessories,45,Ohio,Black,Winter,4.1,No,Free Shipping,No,No,34,Credit Card,Fortnightly,36-45,0,0,0,1575
2285,32,Male,Blouse,Clothing,63,Iowa,Black,Fall,4.1,No,Express,No,No,20,Venmo,Annually,26-35,0,0,0,1323
2286,34,Male,Belt,Accessories,100,Michigan,Pink,Summer,4.6,No,2-Day Shipping,No,No,38,PayPal,Every 3 Months,26-35,0,0,0,3900
2287,67,Male,Socks,Clothing,38,South Dakota,Blue,Spring,2.5,No,Store Pickup,No,No,35,Venmo,Quarterly,65+,0,0,0,1368
2288,66,Male,Blouse,Clothing,45,Nebraska,Green,Summer,3.0,No,Store Pickup,No,No,6,Debit Card,Annually,65+,0,0,0,315
2289,28,Male,Jewelry,Accessories,91,California,Orange,Fall,3.8,No,Next Day Air,No,No,50,PayPal,Weekly,26-35,0,0,0,4641
2290,70,Male,Shorts,Clothing,82,Nevada,Orange,Fall,4.1,No,Free Shipping,No,No,47,Venmo,Weekly,65+,0,0,0,3936
2291,37,Male,Boots,Footwear,48,Kansas,Magenta,Winter,3.3,No,Standard,No,No,23,PayPal,Quarterly,36-45,0,0,0,1152
2292,28,Male,Coat,Outerwear,30,Ohio,Indigo,Spring,5.0,No,2-Day Shipping,No,No,13,Credit Card,Quarterly,26-35,0,0,0,420
2293,43,Male,T-shirt,Clothing,34,Vermont,Beige,Spring,3.8,No,Next Day Air,No,No,31,Debit Card,Monthly,36-45,0,0,0,1088
2294,37,Male,Sweater,Clothing,68,Georgia,Green,Fall,3.3,No,Express,No,No,16,Debit Card,Every 3 Months,36-45,0,0,0,1156
2295,54,Male,Sunglasses,Accessories,95,Maryland,Red,Winter,5.0,No,Express,No,No,40,Debit Card,Annually,46-55,0,0,0,3895
2296,50,Male,Hat,Accessories,22,Connecticut,Beige,Spring,2.9,No,2-Day Shipping,No,No,45,PayPal,Quarterly,46-55,0,0,0,1012
2297,46,Male,Gloves,Accessories,88,Washington,Green,Fall,2.5,No,Next Day Air,No,No,50,Venmo,Every 3 Months,46-55,0,0,0,4488
2298,60,Male,Socks,Clothing,83,California,Orange,Summer,4.7,No,Standard,No,No,1,Bank Transfer,Quarterly,56-65,0,0,0,166
2299,40,Male,Handbag,Accessories,87,Montana,Cyan,Spring,2.9,No,2-Day Shipping,No,No,10,Cash,Every 3 Months,36-45,0,0,0,957
2518,64,Male,Shirt,Clothing,38,Wyoming,Orange,Spring,2.9,No,Standard,No,No,10,Venmo,Annually,56-65,0,0,0,418
2300,64,Male,Coat,Outerwear,57,Idaho,Violet,Summer,3.7,No,Store Pickup,No,No,48,Credit Card,Every 3 Months,56-65,0,0,0,2793
2301,18,Male,Coat,Outerwear,88,Pennsylvania,Lavender,Summer,4.4,No,2-Day Shipping,No,No,38,Credit Card,Monthly,18-25,0,0,0,3432
2302,37,Male,Pants,Clothing,20,Maine,Turquoise,Winter,2.9,No,Next Day Air,No,No,21,Debit Card,Annually,36-45,0,0,0,440
2303,36,Male,Belt,Accessories,39,Montana,Pink,Summer,3.6,No,Store Pickup,No,No,38,Venmo,Monthly,36-45,0,0,0,1521
2304,51,Male,Sunglasses,Accessories,71,New Jersey,Beige,Spring,4.8,No,2-Day Shipping,No,No,31,Credit Card,Fortnightly,46-55,0,0,0,2272
2305,26,Male,Hoodie,Clothing,73,Louisiana,Silver,Winter,4.7,No,Free Shipping,No,No,9,Debit Card,Fortnightly,26-35,0,0,0,730
2306,68,Male,Handbag,Accessories,63,Maine,Gold,Summer,2.6,No,Free Shipping,No,No,47,Cash,Weekly,65+,0,0,0,3024
2307,27,Male,Gloves,Accessories,78,Florida,Silver,Winter,3.4,No,Standard,No,No,8,Cash,Bi-Weekly,26-35,0,0,0,702
2308,28,Male,Skirt,Clothing,96,Missouri,Green,Fall,3.5,No,Next Day Air,No,No,30,Debit Card,Annually,26-35,0,0,0,2976
2309,49,Male,Sunglasses,Accessories,81,North Dakota,Teal,Winter,3.4,No,2-Day Shipping,No,No,22,Bank Transfer,Quarterly,46-55,0,0,0,1863
2310,70,Male,Dress,Clothing,95,Connecticut,Gold,Fall,5.0,No,2-Day Shipping,No,No,3,Bank Transfer,Quarterly,65+,0,0,0,380
2311,30,Male,Gloves,Accessories,68,Virginia,Cyan,Spring,4.6,No,Standard,No,No,15,PayPal,Monthly,26-35,0,0,0,1088
2312,27,Male,Sneakers,Footwear,28,Montana,Gold,Spring,4.8,No,2-Day Shipping,No,No,10,Bank Transfer,Every 3 Months,26-35,0,0,0,308
2313,19,Male,T-shirt,Clothing,30,Vermont,Violet,Summer,3.7,No,Free Shipping,No,No,19,Cash,Every 3 Months,18-25,0,0,0,600
2314,64,Male,Dress,Clothing,31,Georgia,Black,Summer,4.7,No,Next Day Air,No,No,36,Bank Transfer,Fortnightly,56-65,0,0,0,1147
2315,42,Male,Handbag,Accessories,95,Virginia,Brown,Winter,4.4,No,Express,No,No,12,Bank Transfer,Every 3 Months,36-45,0,0,0,1235
2316,69,Male,Socks,Clothing,79,Vermont,Indigo,Winter,3.5,No,2-Day Shipping,No,No,49,Debit Card,Quarterly,65+,0,0,0,3950
2317,28,Male,Sneakers,Footwear,39,Montana,Yellow,Winter,3.8,No,Standard,No,No,7,Debit Card,Annually,26-35,0,0,0,312
2318,47,Male,Jacket,Outerwear,34,New Jersey,Purple,Summer,4.7,No,Next Day Air,No,No,28,Bank Transfer,Monthly,46-55,0,0,0,986
2319,69,Male,Hoodie,Clothing,28,Wyoming,White,Spring,3.1,No,Store Pickup,No,No,30,Credit Card,Annually,65+,0,0,0,868
2320,56,Male,Sandals,Footwear,38,Maine,Turquoise,Winter,5.0,No,Free Shipping,No,No,29,PayPal,Monthly,56-65,0,0,0,1140
2321,28,Male,Shoes,Footwear,55,New Mexico,Olive,Spring,3.7,No,Free Shipping,No,No,9,Debit Card,Every 3 Months,26-35,0,0,0,550
2322,50,Male,Sandals,Footwear,31,Colorado,Beige,Winter,3.0,No,Next Day Air,No,No,27,Debit Card,Fortnightly,46-55,0,0,0,868
2323,39,Male,Coat,Outerwear,84,Connecticut,Lavender,Spring,4.5,No,Store Pickup,No,No,21,Venmo,Fortnightly,36-45,0,0,0,1848
2324,35,Male,Gloves,Accessories,93,Maryland,White,Winter,4.7,No,Express,No,No,36,Credit Card,Monthly,26-35,0,0,0,3441
2325,59,Male,Coat,Outerwear,28,Oregon,Brown,Winter,3.5,No,Free Shipping,No,No,19,Debit Card,Annually,56-65,0,0,0,560
2326,44,Male,Boots,Footwear,55,New York,Charcoal,Summer,4.4,No,2-Day Shipping,No,No,47,Cash,Weekly,36-45,0,0,0,2640
2327,66,Male,Skirt,Clothing,63,Oklahoma,Maroon,Winter,2.6,No,Standard,No,No,38,Bank Transfer,Annually,65+,0,0,0,2457
2328,20,Male,Skirt,Clothing,94,Alabama,Red,Winter,4.2,No,2-Day Shipping,No,No,22,Venmo,Bi-Weekly,18-25,0,0,0,2162
2329,45,Male,Pants,Clothing,36,North Dakota,Maroon,Fall,2.6,No,Express,No,No,29,Venmo,Bi-Weekly,36-45,0,0,0,1080
2330,49,Male,Hat,Accessories,97,Nebraska,Teal,Spring,4.8,No,Free Shipping,No,No,42,Bank Transfer,Annually,46-55,0,0,0,4171
2331,60,Male,Backpack,Accessories,63,Arizona,Orange,Summer,2.9,No,Store Pickup,No,No,47,PayPal,Every 3 Months,56-65,0,0,0,3024
2332,61,Male,Scarf,Accessories,77,Illinois,Olive,Spring,4.3,No,2-Day Shipping,No,No,10,Credit Card,Bi-Weekly,56-65,0,0,0,847
2333,36,Male,Scarf,Accessories,53,South Carolina,Olive,Fall,2.6,No,Store Pickup,No,No,10,Venmo,Monthly,36-45,0,0,0,583
2334,33,Male,Shirt,Clothing,77,Kansas,Beige,Spring,3.8,No,Next Day Air,No,No,1,PayPal,Every 3 Months,26-35,0,0,0,154
2335,49,Male,Boots,Footwear,79,Kansas,Green,Summer,4.2,No,Standard,No,No,7,Credit Card,Monthly,46-55,0,0,0,632
2336,31,Male,Coat,Outerwear,37,Idaho,Black,Summer,3.9,No,Store Pickup,No,No,10,Venmo,Fortnightly,26-35,0,0,0,407
2337,19,Male,Belt,Accessories,94,California,Green,Winter,3.1,No,Free Shipping,No,No,11,Credit Card,Weekly,18-25,0,0,0,1128
2338,39,Male,Boots,Footwear,76,North Dakota,Violet,Fall,3.6,No,Store Pickup,No,No,5,Cash,Annually,36-45,0,0,0,456
2339,66,Male,Sneakers,Footwear,68,Georgia,Silver,Fall,4.0,No,Express,No,No,21,PayPal,Quarterly,65+,0,0,0,1496
2340,25,Male,Shirt,Clothing,65,Illinois,Maroon,Spring,3.4,No,Next Day Air,No,No,24,Bank Transfer,Quarterly,18-25,0,0,0,1625
2341,63,Male,Blouse,Clothing,24,Delaware,Cyan,Summer,2.6,No,Standard,No,No,37,Credit Card,Fortnightly,56-65,0,0,0,912
2342,56,Male,Jacket,Outerwear,31,Connecticut,Teal,Summer,4.5,No,Express,No,No,22,Venmo,Every 3 Months,56-65,0,0,0,713
2343,20,Male,Skirt,Clothing,89,Tennessee,Olive,Fall,4.9,No,Standard,No,No,16,Debit Card,Fortnightly,18-25,0,0,0,1513
